full_name,party,elec_year,cand_id,occupation_number,occupation,original_matched_kldb_title,matched_kldb_code,isco08_code_1,isco08_code_2,isco08_code_3,isco08_code_4,isco08_code_5,list_state,list_rank,elec_district,direct_cand,list_cand,is_legislator,is_only_legislator,is_duplicated_cand
"BEUST, OLE VON",cdu_csu,1980,"BEUST, OLE VON_cdu_csu_1980_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,HH,11,NA,0,1,FALSE,FALSE,FALSE
"BEUYS, PROF. JOSEPH",greens,1980,"BEUYS, PROF. JOSEPH_greens_1980_1",occ_1,bildhauer,bildhauer,93312,7317,7319,NA,NA,NA,NW,1,74,1,1,FALSE,FALSE,FALSE
"BEUYS, PROF. JOSEPH",greens,1980,"BEUYS, PROF. JOSEPH_greens_1980_1",occ_2,hochschullehrer,hochschullehrer,84304,2310,NA,NA,NA,NA,NW,1,74,1,1,FALSE,FALSE,FALSE
"BEYER, DR GERHARD",greens,1980,"BEYER, DR GERHARD_greens_1980_1",occ_1,arzt,arzt ärztin,81404,2211,NA,NA,NA,NA,NA,NA,126,1,0,FALSE,FALSE,FALSE
"BEYERSDORFF, SITRYGG",spd,1980,"BEYERSDORFF, SITRYGG_spd_1980_1",occ_1,zollamtmann,NA,NA,NA,NA,NA,NA,NA,SH,13,NA,0,1,FALSE,FALSE,FALSE
"BICK, ALFONS",spd,1980,"BICK, ALFONS_spd_1980_1",occ_1,regierungsangestellter,NA,NA,NA,NA,NA,NA,NA,SL,21,NA,0,1,FALSE,FALSE,FALSE
"BIEHLE, ALFRED",cdu_csu,1980,"BIEHLE, ALFRED_cdu_csu_1980_1",occ_1,redakteur,redakteur,92413,2641,2642,NA,NA,NA,NA,NA,235,1,0,TRUE,FALSE,FALSE
"BIERMANN, GUENTER",spd,1980,"BIERMANN, GUENTER_spd_1980_1",occ_1,industriekaufmann,industriekaufmann frau,71302,4110,4322,NA,NA,NA,NA,NA,103,1,0,FALSE,FALSE,FALSE
"BINDER, MAX",cdu_csu,1980,"BINDER, MAX_cdu_csu_1980_1",occ_1,leitender regierungsdirektor,NA,NA,NA,NA,NA,NA,NA,HE,28,NA,0,1,FALSE,FALSE,FALSE
"BINDIG, RUDOLF",spd,1980,"BINDIG, RUDOLF_spd_1980_1",occ_1,diplomkaufmann,NA,NA,NA,NA,NA,NA,NA,BW,19,197,1,1,TRUE,FALSE,FALSE
"BITZER, WALTER",greens,1980,"BITZER, WALTER_greens_1980_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,1,0,FALSE,FALSE,FALSE
"BLANK, FRIEDEL",cdu_csu,1980,"BLANK, FRIEDEL_cdu_csu_1980_1",occ_1,bundesbahnsekretär,NA,NA,NA,NA,NA,NA,NA,SL,22,NA,0,1,FALSE,FALSE,FALSE
"BLANK, RENATE",cdu_csu,1980,"BLANK, RENATE_cdu_csu_1980_1",occ_1,kauffrau,NA,NA,NA,NA,NA,NA,NA,BY,42,NA,0,1,FALSE,FALSE,FALSE
"BLAU, HELMUT",spd,1980,"BLAU, HELMUT_spd_1980_1",occ_1,forstbeamter,NA,NA,NA,NA,NA,NA,NA,HE,74,NA,0,1,FALSE,FALSE,FALSE
"BLOCK, ULRIKE",spd,1980,"BLOCK, ULRIKE_spd_1980_1",occ_1,katechetin,NA,NA,NA,NA,NA,NA,NA,NI,64,NA,0,1,FALSE,FALSE,FALSE
"BLOEMER, RICHARD ERICH",cdu_csu,1980,"BLOEMER, RICHARD ERICH_cdu_csu_1980_1",occ_1,hauptschullehrer,hauptschullehrer,84124,2330,NA,NA,NA,NA,NW,110,NA,0,1,FALSE,FALSE,FALSE
"BLUEGEL, RUDOLF",cdu_csu,1980,"BLUEGEL, RUDOLF_cdu_csu_1980_1",occ_1,technischer berufsschullehrer,NA,NA,NA,NA,NA,NA,NA,SL,6,NA,0,1,FALSE,FALSE,FALSE
"BLUEM, DR. NORBERT",cdu_csu,1980,"BLUEM, DR. NORBERT_cdu_csu_1980_1",occ_1,lehrbeauftragter,NA,NA,NA,NA,NA,NA,NA,RP,6,156,1,1,FALSE,FALSE,FALSE
"BLUMENSTEIN, ERNST VON",fdp,1980,"BLUMENSTEIN, ERNST VON_fdp_1980_1",occ_1,diplom ingenieur,NA,NA,NA,NA,NA,NA,NA,SL,7,NA,0,1,FALSE,FALSE,FALSE
"BLUMENTHAL, VICTOR VON",fdp,1980,"BLUMENTHAL, VICTOR VON_fdp_1980_1",occ_1,wissenschaftlicher angestellter,NA,NA,NA,NA,NA,NA,NA,HE,81,NA,0,1,FALSE,FALSE,FALSE
"BLUNCK, LIESELOTT CHRISTINE",spd,1980,"BLUNCK, LIESELOTT CHRISTINE_spd_1980_1",occ_1,erzieherin,erzieherin,83112,2342,3412,NA,NA,NA,SH,12,NA,0,1,FALSE,FALSE,FALSE
"BOCK, DR. DIPL.-CHEM., HOLGER",fdp,1980,"BOCK, DR. DIPL.-CHEM., HOLGER_fdp_1980_1",occ_1,selbständig kaufmann,NA,NA,NA,NA,NA,NA,NA,BY,43,243,1,1,FALSE,FALSE,FALSE
"BOCK, ERNST",cdu_csu,1980,"BOCK, ERNST_cdu_csu_1980_1",occ_1,pfarrer,pfarrer katholisch,83314,2636,NA,NA,NA,NA,BW,21,NA,0,1,FALSE,FALSE,FALSE
"BODE, FRIEDRICH",greens,1980,"BODE, FRIEDRICH_greens_1980_1",occ_1,pastor,NA,NA,NA,NA,NA,NA,NA,HB,2,51,1,1,FALSE,FALSE,FALSE
"BODEIT, WOLFGANG",fdp,1980,"BODEIT, WOLFGANG_fdp_1980_1",occ_1,berufssoldat,NA,NA,NA,NA,NA,NA,NA,HH,6,NA,0,1,FALSE,FALSE,FALSE
"BOECK, DIPL. KFM. MATTHIAS",fdp,1980,"BOECK, DIPL. KFM. MATTHIAS_fdp_1980_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,BY,20,200,1,1,FALSE,FALSE,FALSE
"BOECK, PETER JOSEF",greens,1980,"BOECK, PETER JOSEF_greens_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NA,NA,113,1,0,FALSE,FALSE,FALSE
"BOECKMANN, PAUL",cdu_csu,1980,"BOECKMANN, PAUL_cdu_csu_1980_1",occ_1,beamter,beamter beamtin fernmeldeaufklärung mittl dienst,26312,7422,NA,NA,NA,NA,NI,25,NA,0,1,FALSE,FALSE,FALSE
"BOEHM, WILFRIED",cdu_csu,1980,"BOEHM, WILFRIED_cdu_csu_1980_1",occ_1,diplom volkswirt,NA,NA,NA,NA,NA,NA,NA,HE,13,128,1,1,FALSE,FALSE,FALSE
"BOEHME, DR. ROLF",spd,1980,"BOEHME, DR. ROLF_spd_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,BW,8,185,1,1,TRUE,FALSE,FALSE
"BOEHME, DR. ROLF",spd,1980,"BOEHME, DR. ROLF_spd_1980_1",occ_2,parlamentarischer,NA,NA,NA,NA,NA,NA,NA,BW,8,185,1,1,TRUE,FALSE,FALSE
"BOERNSEN, ARNE",spd,1980,"BOERNSEN, ARNE_spd_1980_1",occ_1,diplom ingenieur,NA,NA,NA,NA,NA,NA,NA,NI,30,29,1,1,FALSE,FALSE,FALSE
"BOETSCH, DR. WOLFGANG",cdu_csu,1980,"BOETSCH, DR. WOLFGANG_cdu_csu_1980_1",occ_1,oberregierungsrat a d,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,1,0,TRUE,FALSE,FALSE
"BOHL, HEINRICH FRIEDRICH",cdu_csu,1980,"BOHL, HEINRICH FRIEDRICH_cdu_csu_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,HE,17,129,1,1,FALSE,FALSE,FALSE
"BOHL, HEINRICH FRIEDRICH",cdu_csu,1980,"BOHL, HEINRICH FRIEDRICH_cdu_csu_1980_1",occ_2,notar,notar,73124,2619,NA,NA,NA,NA,HE,17,129,1,1,FALSE,FALSE,FALSE
"BOHN, LEONHARDT",greens,1980,"BOHN, LEONHARDT_greens_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NA,NA,172,1,0,FALSE,FALSE,FALSE
"BOLDT, HEINRICH",fdp,1980,"BOLDT, HEINRICH_fdp_1980_1",occ_1,steueramtmann,NA,NA,NA,NA,NA,NA,NA,BY,36,219,1,1,FALSE,FALSE,FALSE
"BOLLACK, GERTRUD",cdu_csu,1980,"BOLLACK, GERTRUD_cdu_csu_1980_1",occ_1,heilpraktikerin,heilpraktikerin,81752,2230,NA,NA,NA,NA,BW,35,NA,0,1,FALSE,FALSE,FALSE
"BONFIG, IRMGARD",greens,1980,"BONFIG, IRMGARD_greens_1980_1",occ_1,stadtbauamtmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,1,0,FALSE,FALSE,FALSE
"BONGARTZ, CHRISTINE",greens,1980,"BONGARTZ, CHRISTINE_greens_1980_1",occ_1,sozialarbeiterin,sozialarbeiterin,83124,2635,NA,NA,NA,NA,NW,11,55,1,1,FALSE,FALSE,FALSE
"BORCHERT, JOHANN-JOACHIM",cdu_csu,1980,"BORCHERT, JOHANN-JOACHIM_cdu_csu_1980_1",occ_1,diplom ökonom,NA,NA,NA,NA,NA,NA,NA,NW,32,110,1,1,FALSE,FALSE,FALSE
"BORCK, GEORG",spd,1980,"BORCK, GEORG_spd_1980_1",occ_1,rektor,rektor hochschulen und akademien,84394,1120,NA,NA,NA,NA,HE,65,NA,0,1,FALSE,FALSE,FALSE
"BORGMANN, ANNEMARIE",greens,1980,"BORGMANN, ANNEMARIE_greens_1980_1",occ_1,grundschullehrerin,grund und hauptschullehrerin,84114,2341,NA,NA,NA,NA,NW,15,69,1,1,FALSE,FALSE,FALSE
"BORGWARDT, JUERGEN",fdp,1980,"BORGWARDT, JUERGEN_fdp_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NA,NA,89,1,0,FALSE,FALSE,FALSE
"BORGWARDT, SIEGFRIED",cdu_csu,1980,"BORGWARDT, SIEGFRIED_cdu_csu_1980_1",occ_1,busfahrer,busfahrer,52132,8331,8311,NA,NA,NA,NW,111,NA,0,1,FALSE,FALSE,FALSE
"BORMANN, DR. MANFRED",cdu_csu,1980,"BORMANN, DR. MANFRED_cdu_csu_1980_1",occ_1,akademischer oberrat,akademische r oberrat rätin hochschule,84304,2310,NA,NA,NA,NA,NI,30,NA,0,1,FALSE,FALSE,FALSE
"BOSENIUS, UDO",fdp,1980,"BOSENIUS, UDO_fdp_1980_1",occ_1,regierungsbeamter,NA,NA,NA,NA,NA,NA,NA,NW,39,61,1,1,FALSE,FALSE,FALSE
"BOUFFIER, VOLKER",cdu_csu,1980,"BOUFFIER, VOLKER_cdu_csu_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,HE,24,NA,0,1,FALSE,FALSE,FALSE
"BOYER, GUENTHER",cdu_csu,1980,"BOYER, GUENTHER_cdu_csu_1980_1",occ_1,zollbeamter,NA,NA,NA,NA,NA,NA,NA,HH,10,NA,0,1,FALSE,FALSE,FALSE
"BRANDS, KLAUS",greens,1980,"BRANDS, KLAUS_greens_1980_1",occ_1,erzieher,erzieher,83112,2342,3412,NA,NA,NA,NA,NA,118,1,0,FALSE,FALSE,FALSE
"BRANDT, HUGO",spd,1980,"BRANDT, HUGO_spd_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,RP,3,154,1,1,FALSE,FALSE,FALSE
"BRANDT, WERNER",fdp,1980,"BRANDT, WERNER_fdp_1980_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NI,28,NA,0,1,FALSE,FALSE,FALSE
"BRANDT, WILLY",spd,1980,"BRANDT, WILLY_spd_1980_1",occ_1,journalist,journalist,92414,2641,2642,NA,NA,NA,NW,1,NA,0,1,FALSE,FALSE,FALSE
"BRANDT, WILLY",spd,1980,"BRANDT, WILLY_spd_1980_1",occ_2,vorsitzender,NA,NA,NA,NA,NA,NA,NA,NW,1,NA,0,1,FALSE,FALSE,FALSE
"BRASS, JOHANNES",spd,1980,"BRASS, JOHANNES_spd_1980_1",occ_1,betriebsschlosser,betriebsschlosser,25102,7233,NA,NA,NA,NA,SL,24,NA,0,1,FALSE,FALSE,FALSE
"BRAUCKMANN, GISELA, GRETE",spd,1980,"BRAUCKMANN, GISELA, GRETE_spd_1980_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,NW,47,NA,0,1,FALSE,FALSE,FALSE
"BRAUN, HEINZ",cdu_csu,1980,"BRAUN, HEINZ_cdu_csu_1980_1",occ_1,fachmeister,fachmeister,27393,3122,NA,NA,NA,NA,RP,44,NA,0,1,FALSE,FALSE,FALSE
"BRAUN, MANFRED",greens,1980,"BRAUN, MANFRED_greens_1980_1",occ_1,sozialamtmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,1,0,FALSE,FALSE,FALSE
"BRAUN, PETER AXEL",greens,1980,"BRAUN, PETER AXEL_greens_1980_1",occ_1,polizeibeamter,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,0,FALSE,FALSE,FALSE
"BRAUN-MOSER, URSULA",cdu_csu,1980,"BRAUN-MOSER, URSULA_cdu_csu_1980_1",occ_1,diplom volkswirtin,NA,NA,NA,NA,NA,NA,NA,HE,32,NA,0,1,FALSE,FALSE,FALSE
"BRAUN-STUETZER, CAROLA VON",fdp,1980,"BRAUN-STUETZER, CAROLA VON_fdp_1980_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NW,15,65,1,1,FALSE,FALSE,FALSE
"BREDEHORN, GUENTHER",fdp,1980,"BREDEHORN, GUENTHER_fdp_1980_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,NI,4,22,1,1,FALSE,FALSE,FALSE
"BREDOW, WILFRIED VON",fdp,1980,"BREDOW, WILFRIED VON_fdp_1980_1",occ_1,hochschullehrer,hochschullehrer,84304,2310,NA,NA,NA,NA,HE,63,NA,0,1,FALSE,FALSE,FALSE
"BREHM, OSCAR",fdp,1980,"BREHM, OSCAR_fdp_1980_1",occ_1,berufschullehrer,NA,NA,NA,NA,NA,NA,NA,HB,6,NA,0,1,FALSE,FALSE,FALSE
"BREIDBACH-BUERRESHEIM, ANNA SOFIE, FREIFRAU VON",cdu_csu,1980,"BREIDBACH-BUERRESHEIM, ANNA SOFIE, FREIFRAU VON_cdu_csu_1980_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,BY,48,NA,0,1,FALSE,FALSE,FALSE
"BREITHAUPT, ANITA",spd,1980,"BREITHAUPT, ANITA_spd_1980_1",occ_1,professorin,professorin hochschulen,84304,2310,NA,NA,NA,NA,HE,25,NA,0,1,FALSE,FALSE,FALSE
"BREUER, PAUL",cdu_csu,1980,"BREUER, PAUL_cdu_csu_1980_1",occ_1,hauptschullehrer,hauptschullehrer,84124,2330,NA,NA,NA,NA,NW,28,120,1,1,FALSE,FALSE,FALSE
"BREYER, HILTRUD",greens,1980,"BREYER, HILTRUD_greens_1980_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,SL,5,NA,0,1,FALSE,FALSE,FALSE
"BRINK, DR. MARIANNE",cdu_csu,1980,"BRINK, DR. MARIANNE_cdu_csu_1980_1",occ_1,fernseh redakteurin,NA,NA,NA,NA,NA,NA,NA,RP,31,NA,0,1,FALSE,FALSE,FALSE
"BRINKMANN, WALTER",fdp,1980,"BRINKMANN, WALTER_fdp_1980_1",occ_1,bauingenieur,bauingenieur,31104,2142,NA,NA,NA,NA,SL,10,NA,0,1,FALSE,FALSE,FALSE
"BROSKA, MARKUS",greens,1980,"BROSKA, MARKUS_greens_1980_1",occ_1,theologiestudent,NA,NA,NA,NA,NA,NA,NA,BY,19,229,1,1,FALSE,FALSE,FALSE
"BRUCHMEIER, HANS MAX ERWIN",fdp,1980,"BRUCHMEIER, HANS MAX ERWIN_fdp_1980_1",occ_1,oberamtsrat,NA,NA,NA,NA,NA,NA,NA,HE,50,NA,0,1,FALSE,FALSE,FALSE
"BRUCHMUELLER, HERBERT",fdp,1980,"BRUCHMUELLER, HERBERT_fdp_1980_1",occ_1,agraringenieur,agraringenieur,11104,2132,NA,NA,NA,NA,HE,64,NA,0,1,FALSE,FALSE,FALSE
"BRUDER, EWALD",spd,1980,"BRUDER, EWALD_spd_1980_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,RP,25,NA,0,1,FALSE,FALSE,FALSE
"BRUECK, ALWIN",spd,1980,"BRUECK, ALWIN_spd_1980_1",occ_1,redakteur,redakteur,92413,2641,2642,NA,NA,NA,SL,1,245,1,1,FALSE,FALSE,FALSE
"BRUEDERLE, RAINER",fdp,1980,"BRUEDERLE, RAINER_fdp_1980_1",occ_1,diplom volkswirt,NA,NA,NA,NA,NA,NA,NA,RP,19,NA,0,1,FALSE,FALSE,FALSE
"BRUMHARDT, HELMUT RUDOLF FRANZ",cdu_csu,1980,"BRUMHARDT, HELMUT RUDOLF FRANZ_cdu_csu_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NW,81,NA,0,1,FALSE,FALSE,FALSE
"BRUNNER, DR. GUIDO",fdp,1980,"BRUNNER, DR. GUIDO_fdp_1980_1",occ_1,eg kommissar,NA,NA,NA,NA,NA,NA,NA,BW,6,170,1,1,FALSE,FALSE,FALSE
"BRUNNER, JOSEF ADALBERT",cdu_csu,1980,"BRUNNER, JOSEF ADALBERT_cdu_csu_1980_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,BY,23,NA,0,1,FALSE,FALSE,FALSE
"BRUNNSTEIN, PROF. DR. KLAUS",fdp,1980,"BRUNNSTEIN, PROF. DR. KLAUS_fdp_1980_1",occ_1,hochschullehrer,hochschullehrer,84304,2310,NA,NA,NA,NA,HH,3,13,1,1,FALSE,FALSE,FALSE
"BRUNS, WOLFGANG",fdp,1980,"BRUNS, WOLFGANG_fdp_1980_1",occ_1,verlagsbuchhändler,verlagsbuchhändler,92302,4419,NA,NA,NA,NA,BY,17,203,1,1,FALSE,FALSE,FALSE
"BRUNS, WOLFGANG",fdp,1980,"BRUNS, WOLFGANG_fdp_1980_1",occ_2,lektor,lektor verlage,92424,2641,NA,NA,NA,NA,BY,17,203,1,1,FALSE,FALSE,FALSE
"BRUTTEL, ALFRED",greens,1980,"BRUTTEL, ALFRED_greens_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NA,NA,190,1,0,FALSE,FALSE,FALSE
"BUCHHEIT, INGE",cdu_csu,1980,"BUCHHEIT, INGE_cdu_csu_1980_1",occ_1,erzieherin,erzieherin,83112,2342,3412,NA,NA,NA,SL,9,NA,0,1,FALSE,FALSE,FALSE
"BUCHTA, ARTUR",spd,1980,"BUCHTA, ARTUR_spd_1980_1",occ_1,werkmeister,werk betriebsmeister,27393,3122,NA,NA,NA,NA,BY,46,NA,0,1,FALSE,FALSE,FALSE
"BUEB, EBERHARD",greens,1980,"BUEB, EBERHARD_greens_1980_1",occ_1,textilingenieur,textilingenieur,28104,2149,NA,NA,NA,NA,BY,2,225,1,1,FALSE,FALSE,FALSE
"BUECHLER, HANS",spd,1980,"BUECHLER, HANS_spd_1980_1",occ_1,abteilungsleiter,abteilungsleiter,71394,1219,1213,NA,NA,NA,BY,12,225,1,1,TRUE,FALSE,FALSE
"BUECHNER, PETER",spd,1980,"BUECHNER, PETER_spd_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,RP,13,158,1,1,TRUE,FALSE,FALSE
"BUELOW, DR. ANDREAS VON",spd,1980,"BUELOW, DR. ANDREAS VON_spd_1980_1",occ_1,parlamentarischer,NA,NA,NA,NA,NA,NA,NA,BW,11,198,1,1,TRUE,TRUE,FALSE
"BUGL, DR. JOSEF",cdu_csu,1980,"BUGL, DR. JOSEF_cdu_csu_1980_1",occ_1,physikochemiker,physikochemiker,41384,2113,NA,NA,NA,NA,BW,4,179,1,1,FALSE,FALSE,FALSE
"BUHR, HEIKO DE",greens,1980,"BUHR, HEIKO DE_greens_1980_1",occ_1,funkangestellter,funker,51182,3521,NA,NA,NA,NA,NA,NA,19,1,0,FALSE,FALSE,FALSE
"BURCHARD, BIRGIT",greens,1980,"BURCHARD, BIRGIT_greens_1980_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,RP,5,NA,0,1,FALSE,FALSE,FALSE
"BURGER, HENNING ULLRICH",greens,1980,"BURGER, HENNING ULLRICH_greens_1980_1",occ_1,bankkaufmann,bankkaufmann frau,72112,4211,NA,NA,NA,NA,SL,3,NA,0,1,FALSE,FALSE,FALSE
"BURGER, JOHANN-HEINRICH",fdp,1980,"BURGER, JOHANN-HEINRICH_fdp_1980_1",occ_1,kaufmännischer angestellter,NA,NA,NA,NA,NA,NA,NA,RP,13,148,1,1,FALSE,FALSE,FALSE
"BURGHAUS, DR. HERMANN JOSEF",cdu_csu,1980,"BURGHAUS, DR. HERMANN JOSEF_cdu_csu_1980_1",occ_1,diplomkaufmann,NA,NA,NA,NA,NA,NA,NA,NW,51,60,1,1,FALSE,FALSE,FALSE
"BURGMANN, DIETER",greens,1980,"BURGMANN, DIETER_greens_1980_1",occ_1,maschinenbauingenieur,maschinenbauingenieur,25104,2144,NA,NA,NA,NA,NA,NA,231,1,0,FALSE,FALSE,FALSE
"BUROW, KONRAD",spd,1980,"BUROW, KONRAD_spd_1980_1",occ_1,reallehrer,NA,NA,NA,NA,NA,NA,NA,BW,32,174,1,1,FALSE,FALSE,FALSE
"BURY, HANS-JOACHIM",greens,1980,"BURY, HANS-JOACHIM_greens_1980_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,BY,5,200,1,1,FALSE,FALSE,FALSE
"BUSCH, HANS-DIETER",cdu_csu,1980,"BUSCH, HANS-DIETER_cdu_csu_1980_1",occ_1,einzelhandelskaufmann,einzelhandelskaufmann frau,62102,5223,NA,NA,NA,NA,RP,28,NA,0,1,FALSE,FALSE,FALSE
"BUSCHFORT, HERMANN",spd,1980,"BUSCHFORT, HERMANN_spd_1980_1",occ_1,parlamentarischer,NA,NA,NA,NA,NA,NA,NA,NW,8,96,1,1,TRUE,TRUE,FALSE
"BUSSMANN, WERNER",greens,1980,"BUSSMANN, WERNER_greens_1980_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NA,NA,26,1,0,FALSE,FALSE,FALSE
"CANAL, DR. GISELA VON",greens,1980,"CANAL, DR. GISELA VON_greens_1980_1",occ_1,diplomlandwirtin,NA,NA,NA,NA,NA,NA,NA,BW,15,195,1,1,FALSE,FALSE,FALSE
"CARSTENS, MANFRED",cdu_csu,1980,"CARSTENS, MANFRED_cdu_csu_1980_1",occ_1,sparkassendirektor,sparkassendirektor,72194,1346,NA,NA,NA,NA,NA,NA,27,1,0,FALSE,FALSE,FALSE
"CASPAR, WERNER",cdu_csu,1980,"CASPAR, WERNER_cdu_csu_1980_1",occ_1,diplom physiker,NA,NA,NA,NA,NA,NA,NA,HE,58,NA,0,1,FALSE,FALSE,FALSE
"CASSENS, DR. JOHANN-TOENJES",cdu_csu,1980,"CASSENS, DR. JOHANN-TOENJES_cdu_csu_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,HB,2,51,1,1,FALSE,FALSE,FALSE
"CASSENS, DR. JOHANN-TOENJES",cdu_csu,1980,"CASSENS, DR. JOHANN-TOENJES_cdu_csu_1980_1",occ_2,notar,notar,73124,2619,NA,NA,NA,NA,HB,2,51,1,1,FALSE,FALSE,FALSE
"CATENHUSEN, WOLF-MICHAEL",spd,1980,"CATENHUSEN, WOLF-MICHAEL_spd_1980_1",occ_1,studienrat,NA,NA,NA,NA,NA,NA,NA,NW,22,99,1,1,FALSE,FALSE,FALSE
"CHAPEAUROUGE, ALFRED DE",cdu_csu,1980,"CHAPEAUROUGE, ALFRED DE_cdu_csu_1980_1",occ_1,notar,notar,73124,2619,NA,NA,NA,NA,HH,14,NA,0,1,FALSE,FALSE,FALSE
"CHRISTL, MICHAEL",spd,1980,"CHRISTL, MICHAEL_spd_1980_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,BW,38,NA,0,1,FALSE,FALSE,FALSE
"CLAUSSEN, NORBERT, JOHANN, PETER",cdu_csu,1980,"CLAUSSEN, NORBERT, JOHANN, PETER_cdu_csu_1980_1",occ_1,soldat,soldat,01402,0310,NA,NA,NA,NA,SH,22,NA,0,1,FALSE,FALSE,FALSE
"CLEMENS, JOACHIM",cdu_csu,1980,"CLEMENS, JOACHIM_cdu_csu_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,14,45,1,1,FALSE,FALSE,FALSE
"COMPERL, PETER",fdp,1980,"COMPERL, PETER_fdp_1980_1",occ_1,diplom kaufmann,diplom designer multim virt realität design fh uni,23224,2166,NA,NA,NA,NA,SL,2,NA,0,1,FALSE,FALSE,FALSE
"CONRAD, FRANZ-JOSEF",cdu_csu,1980,"CONRAD, FRANZ-JOSEF_cdu_csu_1980_1",occ_1,schlosser,schlosser,24412,7214,7221,NA,NA,NA,SL,2,245,1,1,FALSE,FALSE,FALSE
"CONRAD, ULRICH",greens,1980,"CONRAD, ULRICH_greens_1980_1",occ_1,bildhauer,bildhauer,93312,7317,7319,NA,NA,NA,NI,11,29,1,1,FALSE,FALSE,FALSE
"CONRAD, WILLIBALD",cdu_csu,1980,"CONRAD, WILLIBALD_cdu_csu_1980_1",occ_1,steuerbevollmächtigter,NA,NA,NA,NA,NA,NA,NA,RP,42,NA,0,1,FALSE,FALSE,FALSE
"CONRADI, PETER",spd,1980,"CONRADI, PETER_spd_1980_1",occ_1,architekt,architekt,31114,2161,NA,NA,NA,NA,BW,14,163,1,1,TRUE,FALSE,FALSE
"COPPIK, MANFRED",spd,1980,"COPPIK, MANFRED_spd_1980_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,HE,16,142,1,1,FALSE,FALSE,FALSE
"CORELL, KLAUS WALTER DANIEL",cdu_csu,1980,"CORELL, KLAUS WALTER DANIEL_cdu_csu_1980_1",occ_1,forstoberrat,NA,NA,NA,NA,NA,NA,NA,HE,69,NA,0,1,FALSE,FALSE,FALSE
"CRONENBERG, DIETER-JULIUS",fdp,1980,"CRONENBERG, DIETER-JULIUS_fdp_1980_1",occ_1,unternehmer,unternehmer,71104,1120,NA,NA,NA,NA,NW,8,119,1,1,FALSE,FALSE,FALSE
"CURDT, LOTHAR",spd,1980,"CURDT, LOTHAR_spd_1980_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NI,14,49,1,1,FALSE,FALSE,FALSE
"CZAJA, DR. HERBERT",cdu_csu,1980,"CZAJA, DR. HERBERT_cdu_csu_1980_1",occ_1,oberstudienrat,NA,NA,NA,NA,NA,NA,NA,BW,5,163,1,1,TRUE,FALSE,FALSE
"CZEMPIEL, DR. CHRISTA, VALERIA, ANTONIA",spd,1980,"CZEMPIEL, DR. CHRISTA, VALERIA, ANTONIA_spd_1980_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,HE,23,NA,0,1,FALSE,FALSE,FALSE
"DAEGLING, DR. KLAUS-DIETER",cdu_csu,1980,"DAEGLING, DR. KLAUS-DIETER_cdu_csu_1980_1",occ_1,universitätsdozent,universitätsdozent,84304,2310,NA,NA,NA,NA,SH,20,NA,0,1,FALSE,FALSE,FALSE
