occupation,has_domain,domain,clean_title
jugendpfleger,FALSE,NA,jugendpfleger
edv vertriebsbeauftragter,FALSE,NA,edv vertriebsbeauftragter
diplomingenieur refa ingenieur,FALSE,NA,diplomingenieur refa ingenieur
ingenieur betriebsleiter,FALSE,NA,ingenieur betriebsleiter
mitglied des bundestages,FALSE,NA,mitglied des bundestages
diplom wirtschaftspädagoge,FALSE,NA,diplom wirtschaftspädagoge
sparkassenangestellte,FALSE,NA,sparkassenangestellte
landesvorsitzender gewerkschaft hbv,FALSE,NA,landesvorsitzender gewerkschaft hbv
mathematiker,FALSE,NA,mathematiker
beteuungsbeauftragter,FALSE,NA,beteuungsbeauftragter
diplomhandelslehrer mdb,FALSE,NA,diplomhandelslehrer mdb
rehabilitationsberater,FALSE,NA,rehabilitationsberater
politikwissenschaftler,FALSE,NA,politikwissenschaftler
verkaufsberater,FALSE,NA,verkaufsberater
arbeitsvermittler,FALSE,NA,arbeitsvermittler
verlags geschäftsführer,FALSE,NA,verlags geschäftsführer
ökologischer gärtner,FALSE,NA,ökologischer gärtner
küchenmeister,FALSE,NA,küchenmeister
diplom ingenieurin mdb,FALSE,NA,diplom ingenieurin mdb
hauptschullehrer a d,FALSE,NA,hauptschullehrer a d
diplom ingenieurökonomin,FALSE,NA,diplom ingenieurökonomin
gastronom,FALSE,NA,gastronom
organisationsprogrammierer,FALSE,NA,organisationsprogrammierer
diplom physiker fachschullehrer,FALSE,NA,diplom physiker fachschullehrer
regierungsrätin,FALSE,NA,regierungsrätin
studienleiter pfarrer,FALSE,NA,studienleiter pfarrer
hausfrau elektroassistentin,FALSE,NA,hausfrau elektroassistentin
realschuldirektor a d mdb,FALSE,NA,realschuldirektor a d mdb
landesvorsitzende berlin pds,FALSE,NA,landesvorsitzende berlin pds
schülerin,FALSE,NA,schülerin
minister a d,FALSE,NA,minister a d
meisterin ländlichen hauswirtschaft mdb,FALSE,NA,meisterin ländlichen hauswirtschaft mdb
philologe,FALSE,NA,philologe
versicherungsfachfrau,FALSE,NA,versicherungsfachfrau
handwerker maschinenbaumeister,FALSE,NA,handwerker maschinenbaumeister
metallografin,FALSE,NA,metallografin
diplom physiker mdb,FALSE,NA,diplom physiker mdb
werkzeugmacher diplomingenieur,FALSE,NA,werkzeugmacher diplomingenieur
seelsorger,FALSE,NA,seelsorger
forstingenieur,FALSE,NA,forstingenieur
diplomverwaltungswirt,FALSE,NA,diplomverwaltungswirt
schulamtsdirektor a d,FALSE,NA,schulamtsdirektor a d
diplomkaufmann müllermeister mdb,FALSE,NA,diplomkaufmann müllermeister mdb
diplom kaufmann hauptmann a d,FALSE,NA,diplom kaufmann hauptmann a d
angestellte diplom ingenieurin,FALSE,NA,angestellte diplom ingenieurin
fachreferent landwirtschaft forsten,FALSE,NA,fachreferent landwirtschaft forsten
säuglings kinderkrankenschwester mdb,FALSE,NA,säuglings kinderkrankenschwester mdb
akademieleiter,FALSE,NA,akademieleiter
diplom ingenieurpädagoge,FALSE,NA,diplom ingenieurpädagoge
freier berater ökologischen land gartenbau,FALSE,NA,freier berater ökologischen land gartenbau
staatssekretärin,FALSE,NA,staatssekretärin
oberpostdirektor a d diplom kaufmann mdb,FALSE,NA,oberpostdirektor a d diplom kaufmann mdb
kriminaloberkommissar a d mdb,FALSE,NA,kriminaloberkommissar a d mdb
selbständiger steuerberater mdb,FALSE,NA,selbständiger steuerberater mdb
antiquitätenhändler,FALSE,NA,antiquitätenhändler
geschäftsfrau,FALSE,NA,geschäftsfrau
installationsmeister,FALSE,NA,installationsmeister
verlagskaufmann geschäftsführer,FALSE,NA,verlagskaufmann geschäftsführer
fernsehredakteurin,FALSE,NA,fernsehredakteurin
schulleiter bfs krankenpflege,FALSE,NA,schulleiter bfs krankenpflege
diplom sozialpädagogin,FALSE,NA,diplom sozialpädagogin
lehrer pflegeberufe,FALSE,NA,lehrer pflegeberufe
lagerverwalter,FALSE,NA,lagerverwalter
gemeindediakon,FALSE,NA,gemeindediakon
diplom verwaltungswirt mdb,FALSE,NA,diplom verwaltungswirt mdb
diplom ökonom mdb,FALSE,NA,diplom ökonom mdb
teamleiter,FALSE,NA,teamleiter
ingenieur selbständig,FALSE,NA,ingenieur selbständig
lehrerin mdl,FALSE,NA,lehrerin mdl
lehrerin z z angestellte gal fraktion,FALSE,NA,lehrerin z z angestellte gal fraktion
diplom geographin,FALSE,NA,diplom geographin
dv kaufmann,FALSE,NA,dv kaufmann
arzt frauenheilkunde geburtshilfe,FALSE,NA,arzt frauenheilkunde geburtshilfe
rechtsanwalt notar mdl,FALSE,NA,rechtsanwalt notar mdl
mitglied des bayer landtags,FALSE,NA,mitglied des bayer landtags
pharmabereichsleiter,FALSE,NA,pharmabereichsleiter
ingenieur maschinenbau,FALSE,NA,ingenieur maschinenbau
diplom physikerin mdb,FALSE,NA,diplom physikerin mdb
kfz meister,FALSE,NA,kfz meister
regierungsangestellte,FALSE,NA,regierungsangestellte
finanzbeamter,FALSE,NA,finanzbeamter
innenminister a d mdl,FALSE,NA,innenminister a d mdl
leitender gesamtschuldirektor a d,FALSE,NA,leitender gesamtschuldirektor a d
datenverarbeitungskauffrau,FALSE,NA,datenverarbeitungskauffrau
referentin öffentlichkeitsarbeit,FALSE,NA,referentin öffentlichkeitsarbeit
medizin pädagoge mdb,FALSE,NA,medizin pädagoge mdb
sozialarbeiterin mdb,FALSE,NA,sozialarbeiterin mdb
student rer pol,FALSE,NA,student rer pol
fachoberlehrerin,FALSE,NA,fachoberlehrerin
umweltinformatiker,FALSE,NA,umweltinformatiker
beamter wirtschaftsministerium,FALSE,NA,beamter wirtschaftsministerium
stadtverwaltungsrat a d mdb,FALSE,NA,stadtverwaltungsrat a d mdb
politikwissenschaftlerin,FALSE,NA,politikwissenschaftlerin
bergmann,FALSE,NA,bergmann
biochemikerin,FALSE,NA,biochemikerin
diplom pädagogin staatlich anerkannte erzieherin,FALSE,NA,diplom pädagogin staatlich anerkannte erzieherin
leiter pressestelle,FALSE,NA,leiter pressestelle
architekt rentner,FALSE,NA,architekt rentner
diplom sozialpädagoge,FALSE,NA,diplom sozialpädagoge
universitätsprofessorin,FALSE,NA,universitätsprofessorin
maschinenschlosserin industriemeisterin,FALSE,NA,maschinenschlosserin industriemeisterin
politikwissenschaftler m a geschäftsführer,FALSE,NA,politikwissenschaftler m a geschäftsführer
chirurg,FALSE,NA,chirurg
stempelmacher,FALSE,NA,stempelmacher
maschinenbauermeister,FALSE,NA,maschinenbauermeister
chemie ingenieur bürgermeister,FALSE,NA,chemie ingenieur bürgermeister
hochschullehrer mdl,FALSE,NA,hochschullehrer mdl
diplom ingenieur verfahrenstechnik,FALSE,NA,diplom ingenieur verfahrenstechnik
betriebswirt grad,FALSE,NA,betriebswirt grad
industriemeister druck,FALSE,NA,industriemeister druck
chemisch technischer assistent,FALSE,NA,chemisch technischer assistent
diplom ingenieur pädagoge maschinenbau,FALSE,NA,diplom ingenieur pädagoge maschinenbau
diplom ingenieur elektrotechnik,FALSE,NA,diplom ingenieur elektrotechnik
literaturhistoriker politiker,FALSE,NA,literaturhistoriker politiker
sprecherzieherin,FALSE,NA,sprecherzieherin
staatsministerin,FALSE,NA,staatsministerin
diplom verwaltungswirt regierungsoberamtsrat,FALSE,NA,diplom verwaltungswirt regierungsoberamtsrat
archivarin,FALSE,NA,archivarin
allgemeinarzt,FALSE,NA,allgemeinarzt
finanzbeamter a d mdb,FALSE,NA,finanzbeamter a d mdb
ingenieurökonomin,FALSE,NA,ingenieurökonomin
bankkaufmann ökonom diplom finanzwirtschaftler,FALSE,NA,bankkaufmann ökonom diplom finanzwirtschaftler
lehrer oberstudienrat,FALSE,NA,lehrer oberstudienrat
betriebswirtin sgd,FALSE,NA,betriebswirtin sgd
diplom bildhauerin,FALSE,NA,diplom bildhauerin
versandleiter,FALSE,NA,versandleiter
bezirksbürgermeister,FALSE,NA,bezirksbürgermeister
diplom betriebswirtin,FALSE,NA,diplom betriebswirtin
apothekenhelferin,FALSE,NA,apothekenhelferin
diplom psychologe gewerbelehrer,FALSE,NA,diplom psychologe gewerbelehrer
informatikerin,FALSE,NA,informatikerin
professor a d mdb,FALSE,NA,professor a d mdb
krankenpflegeschüler,FALSE,NA,krankenpflegeschüler
bundesminister a d dozent,FALSE,NA,bundesminister a d dozent
versicherungsfachmann landwirtschaftsmeister,FALSE,NA,versicherungsfachmann landwirtschaftsmeister
edv dozent,FALSE,NA,edv dozent
umweltchemiker,FALSE,NA,umweltchemiker
kriminalhauptkommisar,FALSE,NA,kriminalhauptkommisar
datenverarbeitungsorganisator,FALSE,NA,datenverarbeitungsorganisator
diplom betriebswirt diplom handelslehrer,FALSE,NA,diplom betriebswirt diplom handelslehrer
universitäts professor,FALSE,NA,universitäts professor
sozialpädagogin grad,FALSE,NA,sozialpädagogin grad
diplom ingenieuer,FALSE,NA,diplom ingenieuer
diplomingenieur verfahrenstechnik,FALSE,NA,diplomingenieur verfahrenstechnik
sanitär installateur,FALSE,NA,sanitär installateur
eisenbahner,FALSE,NA,eisenbahner
bundesminister professor,FALSE,NA,bundesminister professor
versicherungsfachwirt,FALSE,NA,versicherungsfachwirt
werbetechniker,FALSE,NA,werbetechniker
diplom landwirt mdl,FALSE,NA,diplom landwirt mdl
kreisbeigeordnete a d,FALSE,NA,kreisbeigeordnete a d
diplom ingenieur bauwesen,FALSE,NA,diplom ingenieur bauwesen
unternehmensberater mdb,FALSE,NA,unternehmensberater mdb
rektor mdb,FALSE,NA,rektor mdb
bundesgeschäftsführer,FALSE,NA,bundesgeschäftsführer
referatsleiter konversion,FALSE,NA,referatsleiter konversion
volkshochschullehrer,FALSE,NA,volkshochschullehrer
vorstandssprecher,FALSE,NA,vorstandssprecher
diplom ingenieur volkswirt,FALSE,NA,diplom ingenieur volkswirt
rechtsassessorin,FALSE,NA,rechtsassessorin
diplom bauingenieurin,FALSE,NA,diplom bauingenieurin
bundesminister finanzen mdb,FALSE,NA,bundesminister finanzen mdb
dramaturg,FALSE,NA,dramaturg
karosseriebaumeister,FALSE,NA,karosseriebaumeister
kindergärtnerin,FALSE,NA,kindergärtnerin
projektingenieur,FALSE,NA,projektingenieur
bohringenieur,FALSE,NA,bohringenieur
privatdozent diplom chemiker,FALSE,NA,privatdozent diplom chemiker
lrd i r student,FALSE,NA,lrd i r student
medizinisch technische assistentin,FALSE,NA,medizinisch technische assistentin
lehrer berufsbildenden schulen,FALSE,NA,lehrer berufsbildenden schulen
finanzbeamtin a d mdb,FALSE,NA,finanzbeamtin a d mdb
diplom staatswissenschaftler,FALSE,NA,diplom staatswissenschaftler
journalist auslandsreporter,FALSE,NA,journalist auslandsreporter
hotelunternehmerin,FALSE,NA,hotelunternehmerin
verwaltungs angestellter,FALSE,NA,verwaltungs angestellter
rechtsreferendarin,FALSE,NA,rechtsreferendarin
professor ingenieur,FALSE,NA,professor ingenieur
abgeordnetenmitarbeiterin,FALSE,NA,abgeordnetenmitarbeiterin
bundesminister verkehr,FALSE,NA,bundesminister verkehr
steinmetz steinbildhauer,FALSE,NA,steinmetz steinbildhauer
maler,FALSE,NA,maler
kaufmännische angestellte mdb,FALSE,NA,kaufmännische angestellte mdb
landesgeschäftsführerin,FALSE,NA,landesgeschäftsführerin
kreisbeigeordneter a d,FALSE,NA,kreisbeigeordneter a d
wirtshafts sozialwissenschaftler,FALSE,NA,wirtshafts sozialwissenschaftler
diplom ingenieur elektrotechnik,FALSE,NA,diplom ingenieur elektrotechnik
leiter des städt fuhrparks a d mdb,FALSE,NA,leiter des städt fuhrparks a d mdb
haus familienfrau,FALSE,NA,haus familienfrau
senator a d,FALSE,NA,senator a d
mdl staatlich geprüfte elektrotechnikerin,FALSE,NA,mdl staatlich geprüfte elektrotechnikerin
mdb werbekauffrau,FALSE,NA,mdb werbekauffrau
mdl unfallchirurg,FALSE,NA,mdl unfallchirurg
mdb lehrerin,FALSE,NA,mdb lehrerin
diplom sozialarbeiterin,FALSE,NA,diplom sozialarbeiterin
diplom volkswirt selbständiger unternehmensberater,FALSE,NA,diplom volkswirt selbständiger unternehmensberater
historikerin,FALSE,NA,historikerin
gesamtschuldirektor,FALSE,NA,gesamtschuldirektor
energieanlagenelektroniker,FALSE,NA,energieanlagenelektroniker
abiturient,FALSE,NA,abiturient
sozialwirt,FALSE,NA,sozialwirt
arbeitslos,FALSE,NA,arbeitslos
geschäftsführer cand phil,FALSE,NA,geschäftsführer cand phil
biologin,FALSE,NA,biologin
mdb postbeamter,FALSE,NA,mdb postbeamter
mdb gewerkschaftssekretär,FALSE,NA,mdb gewerkschaftssekretär
wirtschaftswissenschftler,FALSE,NA,wirtschaftswissenschftler
diplom ingenieur bürgermeister,FALSE,NA,diplom ingenieur bürgermeister
briefzusteller,FALSE,NA,briefzusteller
pr beraterin diplom volkswirtin,FALSE,NA,pr beraterin diplom volkswirtin
landwirtschaftsarchitekt umweltgutachter,FALSE,NA,landwirtschaftsarchitekt umweltgutachter
speditionskaufmann,FALSE,NA,speditionskaufmann
jurist referendar,FALSE,NA,jurist referendar
rechtsanwalt politologe,FALSE,NA,rechtsanwalt politologe
rechtsanwaltsfachangestellte,FALSE,NA,rechtsanwaltsfachangestellte
lehrer a d,FALSE,NA,lehrer a d
mediziner,FALSE,NA,mediziner
edv organisator,FALSE,NA,edv organisator
pädagoge freiberuflich,FALSE,NA,pädagoge freiberuflich
unternehmensberater diplom volkswirt,FALSE,NA,unternehmensberater diplom volkswirt
mdb informatiker,FALSE,NA,mdb informatiker
mdb diplom kaufmann,FALSE,NA,mdb diplom kaufmann
außenhandelswirtschaftlerin,FALSE,NA,außenhandelswirtschaftlerin
diplom kulturwissenschaftler,FALSE,NA,diplom kulturwissenschaftler
mdb diplom lehrerin,FALSE,NA,mdb diplom lehrerin
mdb einzelhändlerin,FALSE,NA,mdb einzelhändlerin
mdb landwirtschaftsmeister,FALSE,NA,mdb landwirtschaftsmeister
oberstudienrätin a d,FALSE,NA,oberstudienrätin a d
internet provider,FALSE,NA,internet provider
abteilungsleiter sozialpolitik dgb nrw,FALSE,NA,abteilungsleiter sozialpolitik dgb nrw
mdb privatdozentin,FALSE,NA,mdb privatdozentin
diplom sozialökonomin,FALSE,NA,diplom sozialökonomin
mdb realschullehrer,FALSE,NA,mdb realschullehrer
mdb oberregierungsrat a d,FALSE,NA,mdb oberregierungsrat a d
freiberufler,FALSE,NA,freiberufler
selbständiger antiquar,FALSE,NA,selbständiger antiquar
polizeioberrat,FALSE,NA,polizeioberrat
landwirt bundesminister,FALSE,NA,landwirt bundesminister
bevollmächtigter geschäftsführer,FALSE,NA,bevollmächtigter geschäftsführer
mdb richterin am landgericht a d,FALSE,NA,mdb richterin am landgericht a d
diplom rechtspfleger,FALSE,NA,diplom rechtspfleger
senatsangestellte,FALSE,NA,senatsangestellte
diakon diplom sozialarbeiter,FALSE,NA,diakon diplom sozialarbeiter
mdb arzt,FALSE,NA,mdb arzt
mdb diplom physiker,FALSE,NA,mdb diplom physiker
fondsmanager,FALSE,NA,fondsmanager
landwirt erzieher,FALSE,NA,landwirt erzieher
mdb hauptschullehrer a d,FALSE,NA,mdb hauptschullehrer a d
bezirksdirektor,FALSE,NA,bezirksdirektor
gärtner,FALSE,NA,gärtner
diplom psychologe wissenschaftlicher angestellter,FALSE,NA,diplom psychologe wissenschaftlicher angestellter
vertriebsingenieur,FALSE,NA,vertriebsingenieur
mdb krankenschwester,FALSE,NA,mdb krankenschwester
bürokaufmann,FALSE,NA,bürokaufmann
mdb fleischermeister,FALSE,NA,mdb fleischermeister
mdb schlosserin,FALSE,NA,mdb schlosserin
mdb diplom betriebswirt ba,FALSE,NA,mdb diplom betriebswirt ba
mdb rechtsanwältin,FALSE,NA,mdb rechtsanwältin
ärztin allgemeinmedizin,FALSE,NA,ärztin allgemeinmedizin
druckformhersteller,FALSE,NA,druckformhersteller
chemielaborant student,FALSE,NA,chemielaborant student
ingenieur allgemeiner maschinenbau,FALSE,NA,ingenieur allgemeiner maschinenbau
diplom ingenieur chemie,FALSE,NA,diplom ingenieur chemie
diplomandin verwaltungswissenschaft,FALSE,NA,diplomandin verwaltungswissenschaft
augenoptikermeister,FALSE,NA,augenoptikermeister
geschäftsführer student,FALSE,NA,geschäftsführer student
buchbinderin dtp fachkraft,FALSE,NA,buchbinderin dtp fachkraft
mdb frauenreferentin,FALSE,NA,mdb frauenreferentin
berufsschullehrer fachberater,FALSE,NA,berufsschullehrer fachberater
staatlich geprüfter techniker,FALSE,NA,staatlich geprüfter techniker
firmenkundenberater,FALSE,NA,firmenkundenberater
mitglied des abgeordnetenhauses,FALSE,NA,mitglied des abgeordnetenhauses
rechtsanwaltsgehilfe,FALSE,NA,rechtsanwaltsgehilfe
mdb architekt,FALSE,NA,mdb architekt
kunsthistorikerin,FALSE,NA,kunsthistorikerin
schriftsetzer staatssekretär a d,FALSE,NA,schriftsetzer staatssekretär a d
bahnangestellter,FALSE,NA,bahnangestellter
maschinenschloßer,FALSE,NA,maschinenschloßer
mdb datenverarbeitungskaufmann,FALSE,NA,mdb datenverarbeitungskaufmann
mdb professor a d,FALSE,NA,mdb professor a d
rechtsanwalt bürgermeister,FALSE,NA,rechtsanwalt bürgermeister
mdb berufsschulleiter a d,FALSE,NA,mdb berufsschulleiter a d
elektroniker,FALSE,NA,elektroniker
mdb rektorin a d,FALSE,NA,mdb rektorin a d
kulturwissenschaftler,FALSE,NA,kulturwissenschaftler
mdl reiseverkehrskaufmann,FALSE,NA,mdl reiseverkehrskaufmann
mdb diplom volkswirt,FALSE,NA,mdb diplom volkswirt
konrektorin a d,FALSE,NA,konrektorin a d
mdb diplom mathematiker,FALSE,NA,mdb diplom mathematiker
assessorin,FALSE,NA,assessorin
vollwert ernährungsberaterin,FALSE,NA,vollwert ernährungsberaterin
diplom kaufmann wirtschaftsberater,FALSE,NA,diplom kaufmann wirtschaftsberater
diplom geophysiker,FALSE,NA,diplom geophysiker
mdb kaufmännischer angestellter,FALSE,NA,mdb kaufmännischer angestellter
mdb industriekaufmann,FALSE,NA,mdb industriekaufmann
selbständiger handelskaufmann,FALSE,NA,selbständiger handelskaufmann
radakteur,FALSE,NA,radakteur
richterin am amtsgericht,FALSE,NA,richterin am amtsgericht
mdb physik ingenieur,FALSE,NA,mdb physik ingenieur
mdb selbständiger handelsvertreter,FALSE,NA,mdb selbständiger handelsvertreter
erster kreisrat,FALSE,NA,erster kreisrat
mdb diplom sportlehrerin,FALSE,NA,mdb diplom sportlehrerin
kunstmaler,FALSE,NA,kunstmaler
landwirtschaftsdirektor,FALSE,NA,landwirtschaftsdirektor
kraftfahrzeug mechaniker,FALSE,NA,kraftfahrzeug mechaniker
kaufmann student,FALSE,NA,kaufmann student
fregattenkapitän,FALSE,NA,fregattenkapitän
hochschulingenieur informationstechnik,FALSE,NA,hochschulingenieur informationstechnik
csu bundeswahlkreisgeschäftsführer,FALSE,NA,csu bundeswahlkreisgeschäftsführer
mdb müllermeister,FALSE,NA,mdb müllermeister
mdb verwaltungsjurist,FALSE,NA,mdb verwaltungsjurist
mdb bezirks schornsteinfegermeister,FALSE,NA,mdb bezirks schornsteinfegermeister
tierarzt studiendirektor,FALSE,NA,tierarzt studiendirektor
mdb polizeibeamter a d,FALSE,NA,mdb polizeibeamter a d
facharzt allgemeinmedizien,FALSE,NA,facharzt allgemeinmedizien
mdl diplom ökonomin,FALSE,NA,mdl diplom ökonomin
diplom soziologin ministerin a d,FALSE,NA,diplom soziologin ministerin a d
diplom ingenieur tu bauwesen,FALSE,NA,diplom ingenieur tu bauwesen
immobilienkauffrau,FALSE,NA,immobilienkauffrau
hauptkommissarin,FALSE,NA,hauptkommissarin
diplom chemiker diplom lehrer,FALSE,NA,diplom chemiker diplom lehrer
mdb diplom jurist,FALSE,NA,mdb diplom jurist
waldorfpädagoge,FALSE,NA,waldorfpädagoge
mdb lehrer bürgermeister a d,FALSE,NA,mdb lehrer bürgermeister a d
diplom germanist,FALSE,NA,diplom germanist
mdb diplom ingenieurökonom,FALSE,NA,mdb diplom ingenieurökonom
pastorin,FALSE,NA,pastorin
berufschullehrerin,FALSE,NA,berufschullehrerin
direktor eines amtsgerichtes a d,FALSE,NA,direktor eines amtsgerichtes a d
pc fachfrau,FALSE,NA,pc fachfrau
student unternehmer,FALSE,NA,student unternehmer
werbekaufmann,FALSE,NA,werbekaufmann
mdb diplom kaufmann steuerberater,FALSE,NA,mdb diplom kaufmann steuerberater
mdb parlamentarischer staatssekretär regierungssprecher,FALSE,NA,mdb parlamentarischer staatssekretär regierungssprecher
selbständiger,FALSE,NA,selbständiger
sozialarbeiter elektriker,FALSE,NA,sozialarbeiter elektriker
wirtschaftsprüfer,FALSE,NA,wirtschaftsprüfer
leitende angestellte,FALSE,NA,leitende angestellte
lehrer referent kultusministerium,FALSE,NA,lehrer referent kultusministerium
betriebswirt selbständiger kaufmann,FALSE,NA,betriebswirt selbständiger kaufmann
mdb pastor,FALSE,NA,mdb pastor
oberstudiendirektor a d,FALSE,NA,oberstudiendirektor a d
betriebswirt gewerbschaftssekretär,FALSE,NA,betriebswirt gewerbschaftssekretär
diplom lehrer verwaltungsfachwirt,FALSE,NA,diplom lehrer verwaltungsfachwirt
fachbereichsleiter,FALSE,NA,fachbereichsleiter
mdb bäckermeister parlamentarischer staatssekretär,FALSE,NA,mdb bäckermeister parlamentarischer staatssekretär
mdb generalsekretär cdu deutschlands,FALSE,NA,mdb generalsekretär cdu deutschlands
mdb geschäftsführer,FALSE,NA,mdb geschäftsführer
