"full_name","yob","occupation","female","party","list_state","list_rank","elec_district","elected","elec_year","direct_cand","list_cand","last_name","first_name","age","occ_1","occ_2","occ_3","occ_4","legislator_status","is_legislator","is_only_legislator","legislative_position"
"Goebel, Michael Horst",1958,"beamter",0,"afd","",,179,0,2017,1,0,"Goebel","Michael Horst",59,"beamter",,,,"not_legis",FALSE,FALSE,
"Jung, Ingmar Ludwig",1978,,0,"cdu_csu","HE",16,179,1,2017,1,1,"Jung","Ingmar Ludwig",39,,,,,"only_legis",TRUE,TRUE,"staatssekretär"
"Möller, Felix",1986,"politikwissenschaftler",0,"greens","",,179,0,2017,1,0,"Möller","Felix",31,"politikwissenschaftler",,,,"not_legis",FALSE,FALSE,
"Rottloff, Simon",1977,"betriebsrat",0,"spd","HE",15,179,0,2017,1,1,"Rottloff","Simon",40,"betriebsrat",,,,"not_legis",FALSE,FALSE,
"Schwalbach, Lucas",1991,"student",0,"fdp","HE",10,179,0,2017,1,1,"Schwalbach","Lucas",26,"student",,,,"not_legis",FALSE,FALSE,
"Çelikkol, Meryem Dagmar",1969,"wiss. mitarbeiterin an der universität",1,"greens","HH",7,18,0,2017,1,1,"Çelikkol","Meryem Dagmar",48,"wissenschaftlich mitarbeiterin universität",,,,"not_legis",FALSE,FALSE,
"Dolzer, Martin",1966,"mdhb, journalist",0,"left","",,18,0,2017,1,0,"Dolzer","Martin",51,"mdhb","journalist",,,"not_legis",FALSE,FALSE,
"Jordan, Nicole",1974,"angestellte",1,"afd","HH",4,18,0,2017,1,1,"Jordan","Nicole",43,"angestellte",,,,"not_legis",FALSE,FALSE,
"Kahrs, Johannes",1963,"angestellter",0,"spd","HH",2,18,1,2017,1,1,"Kahrs","Johannes",54,"angestellter",,,,"not_legis",FALSE,FALSE,
"Kruse, Michael",1983,"geschäftsführer",0,"fdp","HH",5,18,0,2017,1,1,"Kruse","Michael",34,"geschäftsführer",,,,"not_legis",FALSE,FALSE,
"Vries, Christoph Bernhard",1974,"dipl.-soziologe, ltd. angestellter",0,"cdu_csu","HH",3,18,1,2017,1,1,"Vries","Christoph Bernhard",43,"diplom soziologe","ltd angestellter",,,"not_legis",FALSE,FALSE,
"Huth, Tobias",1977,"gewerkschaftssekretär",0,"left","",,180,0,2017,1,0,"Huth","Tobias",40,"gewerkschaftssekretär",,,,"not_legis",FALSE,FALSE,
"Leikert, Katja",1975,,1,"cdu_csu","HE",6,180,1,2017,1,1,"Leikert","Katja",42,,,,,"only_legis",TRUE,TRUE,"mdb"
"Nedog, Jonny",1954,"dipl.-bauingenieur",0,"afd","",,180,0,2017,1,0,"Nedog","Jonny",63,"diplom bauingenieur",,,,"not_legis",FALSE,FALSE,
"Piesold, Ralf-Rainer",1958,"stadtrat a. d.",0,"fdp","HE",21,180,0,2017,1,1,"Piesold","Ralf-Rainer",59,"stadtrat a d",,,,"not_legis",FALSE,FALSE,
"Raabe, Sascha Markus",1968,,0,"spd","HE",3,180,1,2017,1,1,"Raabe","Sascha Markus",49,,,,,"only_legis",TRUE,TRUE,"mdb"
"Zeller, Anja Katharina",1971,"marketing-mitarbeiterin",1,"greens","",,180,0,2017,1,0,"Zeller","Anja Katharina",46,"marketing mitarbeiterin",,,,"not_legis",FALSE,FALSE,
"Altenkamp, Norbert Maria",1972,,0,"cdu_csu","HE",21,181,1,2017,1,1,"Altenkamp","Norbert Maria",45,,,,,"only_legis",TRUE,TRUE,"bürgermeister"
"Laude, Gernot Fritz",1938,"dipl.-kaufmann",0,"afd","",,181,0,2017,1,0,"Laude","Gernot Fritz",79,"diplom kaufmann",,,,"not_legis",FALSE,FALSE,
"Schulz-Asche, Kordula Anna Paula",1956,"kommunikationswissenschaftlerin",1,"greens","HE",3,181,1,2017,1,1,"Schulz-Asche","Kordula Anna Paula",61,"kommunikationswissenschaftlerin",,,,"not_legis",FALSE,FALSE,
"Seemen, Ingo Joachim",1987,"bürokaufmann",0,"left","",,181,0,2017,1,0,"Seemen","Ingo Joachim",30,"bürokaufmann",,,,"not_legis",FALSE,FALSE,
"Seewald, Ilja-Kristin",1968,"journalistin",1,"spd","HE",18,181,0,2017,1,1,"Seewald","Ilja-Kristin",49,"journalistin",,,,"not_legis",FALSE,FALSE,
"Stark-Watzinger, Bettina",1968,"volkswirtin",1,"fdp","HE",4,181,1,2017,1,1,"Stark-Watzinger","Bettina",49,"volkswirtin",,,,"not_legis",FALSE,FALSE,
"Beer, Nicola Gertrud Ruth",1970,"rechtsanwältin",1,"fdp","HE",1,182,1,2017,1,1,"Beer","Nicola Gertrud Ruth",47,"rechtsanwältin",,,,"not_legis",FALSE,FALSE,
"Kessler, Achim Dieter",1964,"angestellter",0,"left","HE",2,182,1,2017,1,1,"Kessler","Achim Dieter",53,"angestellter",,,,"not_legis",FALSE,FALSE,
"Purkhardt, Jessica",1980,"journalistin",1,"greens","HE",13,182,0,2017,1,1,"Purkhardt","Jessica",37,"journalistin",,,,"not_legis",FALSE,FALSE,
"Reschke, Horst",1951,"polizeihauptkommissar i. r.",0,"afd","",,182,0,2017,1,0,"Reschke","Horst",66,"polizeihauptkommissar i r",,,,"not_legis",FALSE,FALSE,
"Strank, Oliver",1979,"rechtsanwalt",0,"spd","HE",25,182,0,2017,1,1,"Strank","Oliver",38,"rechtsanwalt",,,,"not_legis",FALSE,FALSE,
"Zimmer, Matthias Rainer",1961,"hochschullehrer",0,"cdu_csu","HE",8,182,1,2017,1,1,"Zimmer","Matthias Rainer",56,"hochschullehrer",,,,"not_legis",FALSE,FALSE,
"Christann, Monika Brigitte",1952,"gewerkschaftssekretärin",1,"left","HE",9,183,0,2017,1,1,"Christann","Monika Brigitte",65,"gewerkschaftssekretärin",,,,"not_legis",FALSE,FALSE,
"Nissen, Ulrike",1959,,1,"spd","HE",6,183,1,2017,1,1,"Nissen","Ulrike",58,,,,,"only_legis",TRUE,TRUE,"mdb"
"Nouripour, Omid",1975,"selbständig",0,"greens","HE",2,183,1,2017,1,1,"Nouripour","Omid",42,"selbständig",,,,"not_legis",FALSE,FALSE,
"Reichmann, Steffen",1964,"wirtschaftswissenschaftler",0,"afd","",,183,0,2017,1,0,"Reichmann","Steffen",53,"wirtschaftswissenschaftler",,,,"not_legis",FALSE,FALSE,
"Schreiner, Katharina",1987,"bankangestellte",1,"fdp","HE",15,183,0,2017,1,1,"Schreiner","Katharina",30,"bankangestellte",,,,"not_legis",FALSE,FALSE,
"Wiesmann, Bettina Margarethe",1966,"unternehmensberaterin",1,"cdu_csu","HE",9,183,1,2017,1,1,"Wiesmann","Bettina Margarethe",51,"unternehmensberaterin",,,,"not_legis",FALSE,FALSE,
"Blümlein, Thorsten",1971,"luftsicherheitsassistent",0,"afd","",,184,0,2017,1,0,"Blümlein","Thorsten",46,"luftsicherheitsassistent",,,,"not_legis",FALSE,FALSE,
"Cezanne, Jörg",1958,"geschäftsführer",0,"left","HE",4,184,1,2017,1,1,"Cezanne","Jörg",59,"geschäftsführer",,,,"not_legis",FALSE,FALSE,
"Deboy, Jan Patrick Jürgen",1985,"kulturanthropologe",0,"spd","HE",23,184,0,2017,1,1,"Deboy","Jan Patrick Jürgen",32,"kulturanthropologe",,,,"not_legis",FALSE,FALSE,
"Dehler, Stephan",1984,"geschäftsführer",0,"fdp","HE",18,184,0,2017,1,1,"Dehler","Stephan",33,"geschäftsführer",,,,"not_legis",FALSE,FALSE,
"Eisenhardt, Nina",1990,"ltd. angestellte",1,"greens","HE",9,184,0,2017,1,1,"Eisenhardt","Nina",27,"ltd angestellte",,,,"not_legis",FALSE,FALSE,
"Sauer, Stefan",1966,,0,"cdu_csu","HE",19,184,1,2017,1,1,"Sauer","Stefan",51,,,,,"only_legis",TRUE,TRUE,"bürgermeister"
"Buchholz, Christine",1971,"erziehungswissenschaftlerin",1,"left","HE",3,185,1,2017,1,1,"Buchholz","Christine",46,"erziehungswissenschaftlerin",,,,"not_legis",FALSE,FALSE,
"Firat, Tuna",1981,"rechtsanwalt",0,"spd","HE",19,185,0,2017,1,1,"Firat","Tuna",36,"rechtsanwalt",,,,"not_legis",FALSE,FALSE,
"Groß, Arno",1950,"kaufmann",0,"afd","",,185,0,2017,1,0,"Groß","Arno",67,"kaufmann",,,,"not_legis",FALSE,FALSE,
"Krüger, Karl-Richard",1968,"angestellter",0,"fdp","HE",12,185,0,2017,1,1,"Krüger","Karl-Richard",49,"angestellter",,,,"not_legis",FALSE,FALSE,
"Simon, Björn Manuel",1981,"politikwissenschaftler",0,"cdu_csu","HE",22,185,1,2017,1,1,"Simon","Björn Manuel",36,"politikwissenschaftler",,,,"not_legis",FALSE,FALSE,
"Strengmann-Kuhn, Wolfgang",1964,"volkswirt",0,"greens","HE",4,185,1,2017,1,1,"Strengmann-Kuhn","Wolfgang",53,"volkswirt",,,,"not_legis",FALSE,FALSE,
"Friedrichs, Michael Johannes",1961,"dipl.-mathematiker",0,"left","",,186,0,2017,1,0,"Friedrichs","Michael Johannes",56,"diplom mathematiker",,,,"not_legis",FALSE,FALSE,
"Karnbach, Frank",1957,"angestellter",0,"afd","",,186,0,2017,1,0,"Karnbach","Frank",60,"angestellter",,,,"not_legis",FALSE,FALSE,
"Mannes, Astrid",1967,,1,"cdu_csu","HE",12,186,1,2017,1,1,"Mannes","Astrid",50,,,,,"only_legis",TRUE,TRUE,"bürgermeisterin"
"Sprößler, Christel",1968,,1,"spd","HE",12,186,0,2017,1,1,"Sprößler","Christel",49,,,,,"only_legis",TRUE,TRUE,"bürgermeisterin"
"Wagner, Daniela",1957,"stadträtin a. d.",1,"greens","HE",1,186,1,2017,1,1,"Wagner","Daniela",60,"stadträtin a d",,,,"not_legis",FALSE,FALSE,
"Wallhäußer, Nicolas",1982,"corporate controller",0,"fdp","HE",19,186,0,2017,1,1,"Wallhäußer","Nicolas",35,"corporate controller",,,,"not_legis",FALSE,FALSE,
"Diefenbach, Frank Reinhard Jakob",1969,"lehrer",0,"greens","HE",14,187,0,2017,1,1,"Diefenbach","Frank Reinhard Jakob",48,"lehrer",,,,"not_legis",FALSE,FALSE,
"Hügelschäfer, Kristin",1997,"angestellte",1,"left","HE",13,187,0,2017,1,1,"Hügelschäfer","Kristin",20,"angestellte",,,,"not_legis",FALSE,FALSE,
"Lips, Patricia",1963,"handelsfachwirtin",1,"cdu_csu","HE",3,187,1,2017,1,1,"Lips","Patricia",54,"handelsfachwirtin",,,,"not_legis",FALSE,FALSE,
"Rankl, Robert",1963,"hochschuldozent",0,"afd","",,187,0,2017,1,0,"Rankl","Robert",54,"hochschuldozent",,,,"not_legis",FALSE,FALSE,
"Scinardo, Milena",1980,"dipl.-bankbetriebswirtin",1,"fdp","HE",13,187,0,2017,1,1,"Scinardo","Milena",37,"diplom bankbetriebswirtin",,,,"not_legis",FALSE,FALSE,
"Zimmermann, Jens",1981,,0,"spd","HE",9,187,1,2017,1,1,"Zimmermann","Jens",36,,,,,"only_legis",TRUE,TRUE,"mdb"
"Bahl, Sascha",1976,"projektleiter",0,"left","",,188,0,2017,1,0,"Bahl","Sascha",41,"projektleiter",,,,"not_legis",FALSE,FALSE,
"Kahnt, Rolf",1945,"studienrat",0,"afd","",,188,0,2017,1,0,"Kahnt","Rolf",72,"studienrat",,,,"not_legis",FALSE,FALSE,
"Lambrecht, Christine",1965,"rechtsanwältin",1,"spd","HE",2,188,1,2017,1,1,"Lambrecht","Christine",52,"rechtsanwältin",,,,"not_legis",FALSE,FALSE,
"Mansmann, Till Berthold",1968,"dipl.-physiker",0,"fdp","HE",5,188,1,2017,1,1,"Mansmann","Till Berthold",49,"diplom physiker",,,,"not_legis",FALSE,FALSE,
"Meister, Michael Günther",1961,"dipl.-mathematiker",0,"cdu_csu","HE",2,188,1,2017,1,1,"Meister","Michael Günther",56,"diplom mathematiker",,,,"not_legis",FALSE,FALSE,
"Müller, Moritz Alexander",1992,"student",0,"greens","HE",10,188,0,2017,1,1,"Müller","Moritz Alexander",25,"student",,,,"not_legis",FALSE,FALSE,
"Grund, Manfred",1955,"dipl.-elektroingenieur",0,"cdu_csu","TH",1,189,1,2017,1,1,"Grund","Manfred",62,"diplom elektroingenieur",,,,"not_legis",FALSE,FALSE,
"Kespohl, Stephanie",1985,"freiberuflerin",1,"greens","",,189,0,2017,1,0,"Kespohl","Stephanie",32,"freiberuflerin",,,,"not_legis",FALSE,FALSE,
"Krügel, Ronald",1984,"versicherungsfachmann",0,"fdp","TH",7,189,0,2017,1,1,"Krügel","Ronald",33,"versicherungsfachmann",,,,"not_legis",FALSE,FALSE,
"Lemme, Steffen-Claudio",1965,"betriebswirt",0,"spd","TH",5,189,0,2017,1,1,"Lemme","Steffen-Claudio",52,"betriebswirt",,,,"not_legis",FALSE,FALSE,
"Pohl, Jürgen",1964,"rechtsanwalt",0,"afd","TH",2,189,1,2017,1,1,"Pohl","Jürgen",53,"rechtsanwalt",,,,"not_legis",FALSE,FALSE,
"Steinke, Kersten",1958,"agraringenieurin",1,"left","TH",3,189,1,2017,1,1,"Steinke","Kersten",59,,"agraringenieurin",,,"is_legis",TRUE,FALSE,"mdb"
"Bartke, Matthias",1959,"jurist",0,"spd","HH",6,19,1,2017,1,1,"Bartke","Matthias",58,"jurist",,,,"not_legis",FALSE,FALSE,
"Baumann, Bernd",1958,"kaufmann",0,"afd","HH",1,19,1,2017,1,1,"Baumann","Bernd",59,"kaufmann",,,,"not_legis",FALSE,FALSE,
"Demirel, Phyliss Hatice",1964,"dipl.-volkswirtin",1,"greens","HH",5,19,0,2017,1,1,"Demirel","Phyliss Hatice",53,"diplom volkswirtin",,,,"not_legis",FALSE,FALSE,
"Jarowoy, Valentin Robert",1952,"krimiautor",0,"left","",,19,0,2017,1,0,"Jarowoy","Valentin Robert",65,"krimiautor",,,,"not_legis",FALSE,FALSE,
"Suding, Katja Rita",1975,"kommunikationsberaterin",1,"fdp","HH",1,19,1,2017,1,1,"Suding","Katja Rita",42,"kommunikationsberaterin",,,,"not_legis",FALSE,FALSE,
"Weinberg, Marcus",1967,,0,"cdu_csu","HH",1,19,1,2017,1,1,"Weinberg","Marcus",50,,,,,"only_legis",TRUE,TRUE,"mdb"
"Hirte, Christian",1976,"rechtsanwalt, fachanwalt für steuerrecht",0,"cdu_csu","TH",4,190,1,2017,1,1,"Hirte","Christian",41,"rechtsanwalt","fachanwalt steuerrecht",,,"not_legis",FALSE,FALSE,
"Hundertmark, Andreas",1973,"dipl.-ing. energie-, verfahrenstechnik",0,"greens","TH",6,190,0,2017,1,1,"Hundertmark","Andreas",44,"diplom ing energie","verfahrenstechnik",,,"not_legis",FALSE,FALSE,
"Hupach, Sigrid",1968,"dipl.-ingenieurin (fh)",1,"left","TH",5,190,0,2017,1,1,"Hupach","Sigrid",49,,"diplom ingenieurin fachhochschule",,,"is_legis",TRUE,FALSE,"mdb"
"Klostermann, Michael",1978,"historiker",0,"spd","TH",7,190,0,2017,1,1,"Klostermann","Michael",39,"historiker",,,,"not_legis",FALSE,FALSE,
"Schröder, Lars Christian",1967,"informatiker",0,"fdp","TH",8,190,0,2017,1,1,"Schröder","Lars Christian",50,"informatiker",,,,"not_legis",FALSE,FALSE,
"Stöber, Klaus",1961,"steuerberater",0,"afd","",,190,0,2017,1,0,"Stöber","Klaus",56,"steuerberater",,,,"not_legis",FALSE,FALSE,
"Jankowski, Denny",1983,"prozessingenieur",0,"afd","",,191,0,2017,1,0,"Jankowski","Denny",34,"prozessingenieur",,,,"not_legis",FALSE,FALSE,
"Lenkert, Ralph",1967,"maschinenbautechniker",0,"left","TH",2,191,1,2017,1,1,"Lenkert","Ralph",50,,"maschinenbautechniker",,,"is_legis",TRUE,FALSE,"mdb"
"Matschie, Christoph",1961,"theologe",0,"spd","TH",3,191,1,2017,1,1,"Matschie","Christoph",56,"theologe",,,,"not_legis",FALSE,FALSE,
"Müller, Olaf",1963,"mdl, geschäftsführer",0,"greens","",,191,0,2017,1,0,"Müller","Olaf",54,"mitglied des landtages","geschäftsführer",,,"not_legis",FALSE,FALSE,
"Selle, Johannes",1956,"dipl.-mathematiker",0,"cdu_csu","TH",7,191,1,2017,1,1,"Selle","Johannes",61,"diplom mathematiker",,,,"not_legis",FALSE,FALSE,
"Siegemund, Jan",1993,"student",0,"fdp","TH",5,191,0,2017,1,1,"Siegemund","Jan",24,"student",,,,"not_legis",FALSE,FALSE,
"Günther, Carsten",1966,"unternehmensmakler",0,"afd","",,192,0,2017,1,0,"Günther","Carsten",51,"unternehmensmakler",,,,"not_legis",FALSE,FALSE,
"Heß, Petra",1959,"kindergärtnerin",1,"spd","TH",4,192,0,2017,1,1,"Heß","Petra",58,"kindergärtnerin",,,,"not_legis",FALSE,FALSE,
"Hofmann-Domke, Anke",1962,"verwaltungsfachangestellte",1,"left","TH",7,192,0,2017,1,1,"Hofmann-Domke","Anke",55,"verwaltungsfachangestellte",,,,"not_legis",FALSE,FALSE,
"Mölders, Martin",1958,"dipl.-volkswirt",0,"fdp","TH",6,192,0,2017,1,1,"Mölders","Martin",59,"diplom volkswirt",,,,"not_legis",FALSE,FALSE,
"Schipanski, Tankred",1976,,0,"cdu_csu","TH",5,192,1,2017,1,1,"Schipanski","Tankred",41,,,,,"only_legis",TRUE,TRUE,"mdb"
"Schlegel, Matthias",1965,"wirtschaftsingenieur",0,"greens","TH",8,192,0,2017,1,1,"Schlegel","Matthias",52,"wirtschaftsingenieur",,,,"not_legis",FALSE,FALSE,
"Brandner, Stephan",1966,"rechtsanwalt",0,"afd","TH",1,193,1,2017,1,1,"Brandner","Stephan",51,"rechtsanwalt",,,,"not_legis",FALSE,FALSE,
"Göring-Eckardt, Katrin",1966,,1,"greens","TH",1,193,1,2017,1,1,"Göring-Eckardt","Katrin",51,,,,,"only_legis",TRUE,TRUE,"mdb"
"Kemmerich, Thomas L.",1965,"unternehmer",0,"fdp","TH",1,193,1,2017,1,1,"Kemmerich","Thomas L.",52,"unternehmer",,,,"not_legis",FALSE,FALSE,
"Renner, Martina",1967,"wiss. mitarbeiterin",1,"left","TH",1,193,1,2017,1,1,"Renner","Martina",50,,"wissenschaftlich mitarbeiterin",,,"is_legis",TRUE,FALSE,"mdb"
"Schneider, Carsten",1976,"bankkaufmann",0,"spd","TH",1,193,1,2017,1,1,"Schneider","Carsten",41,"bankkaufmann",,,,"not_legis",FALSE,FALSE,
"Tillmann, Antje",1964,"dipl.-finanzwirtin",1,"cdu_csu","TH",2,193,1,2017,1,1,"Tillmann","Antje",53,"diplom finanzwirtin",,,,"not_legis",FALSE,FALSE,
"Grosch, Katja",1970,"selbst. unternehmerin",1,"fdp","TH",10,194,0,2017,1,1,"Grosch","Katja",47,"selbständig unternehmerin",,,,"not_legis",FALSE,FALSE,
"Kaiser, Elisabeth",1987,"pressesprecherin",1,"spd","TH",2,194,1,2017,1,1,"Kaiser","Elisabeth",30,"pressesprecherin",,,,"not_legis",FALSE,FALSE,
"Leps, Andreas",1970,"historiker",0,"greens","TH",4,194,0,2017,1,1,"Leps","Andreas",47,"historiker",,,,"not_legis",FALSE,FALSE,
"Schlund, Robby",1967,"arzt",0,"afd","TH",4,194,1,2017,1,1,"Schlund","Robby",50,"arzt",,,,"not_legis",FALSE,FALSE,
"Tempel, Frank",1969,"polizeibeamter",0,"left","TH",4,194,0,2017,1,1,"Tempel","Frank",48,,"polizeibeamter",,,"is_legis",TRUE,FALSE,"mdb"
"Vogel, Volkmar",1959,"dipl.-ingenieur (fh)",0,"cdu_csu","TH",3,194,1,2017,1,1,"Vogel","Volkmar",58,"diplom ingenieur fachhochschule",,,,"not_legis",FALSE,FALSE,
"Erben, Stephanie",1971,"kulturmanagerin",1,"greens","TH",3,195,0,2017,1,1,"Erben","Stephanie",46,"kulturmanagerin",,,,"not_legis",FALSE,FALSE,
"Hanke, Reginald",1956,"selbst. malermeister",0,"fdp","TH",3,195,0,2017,1,1,"Hanke","Reginald",61,"selbständig malermeister",,,,"not_legis",FALSE,FALSE,
"Kalich, Ralf",1961,"mdl, elektromonteur",0,"left","TH",8,195,0,2017,1,1,"Kalich","Ralf",56,"mitglied des landtages","elektromonteur",,,"not_legis",FALSE,FALSE,
"Kaufmann, Michael Heinz",1964,"ingenieur",0,"afd","",,195,0,2017,1,0,"Kaufmann","Michael Heinz",53,"ingenieur",,,,"not_legis",FALSE,FALSE,
"Meinhardt-Heib, Alexander",1971,"berufssoldat",0,"spd","TH",9,195,0,2017,1,1,"Meinhardt-Heib","Alexander",46,"berufssoldat",,,,"not_legis",FALSE,FALSE,
"Weiler, Albert Helmut",1965,"dipl.-verwaltungswirt, betriebswirt",0,"cdu_csu","",,195,1,2017,1,0,"Weiler","Albert Helmut",52,"diplom verwaltungswirt","betriebswirt",,,"not_legis",FALSE,FALSE,
"Harzer, Steffen Martin",1960,"dipl.-ing. maschinenbau (fh), verwaltungsfachwirt",0,"left","TH",6,196,0,2017,1,1,"Harzer","Steffen Martin",57,"diplom ing maschinenbau fachhochschule","verwaltungsfachwirt",,,"not_legis",FALSE,FALSE,
"Hauptmann, Mark",1984,"politikwissenschaftler",0,"cdu_csu","",,196,1,2017,1,0,"Hauptmann","Mark",33,,"politikwissenschaftler",,,"is_legis",TRUE,FALSE,"mdb"
"Kobelt, Roberto",1976,"architekt",0,"greens","TH",2,196,0,2017,1,1,"Kobelt","Roberto",41,"architekt",,,,"not_legis",FALSE,FALSE,
"Ludwig, Torsten",1973,"selbständig",0,"afd","TH",8,196,0,2017,1,1,"Ludwig","Torsten",44,"selbständig",,,,"not_legis",FALSE,FALSE,
"Ullrich, Gerald",1962,"ingenieur",0,"fdp","TH",2,196,1,2017,1,1,"Ullrich","Gerald",55,"ingenieur",,,,"not_legis",FALSE,FALSE,
"Zimmermann, Christoph",1993,"finanzbeamter",0,"spd","TH",8,196,0,2017,1,1,"Zimmermann","Christoph",24,"finanzbeamter",,,,"not_legis",FALSE,FALSE,
"Bleck, Andreas",1988,"student",0,"afd","RP",3,197,1,2017,1,1,"Bleck","Andreas",29,"student",,,,"not_legis",FALSE,FALSE,
"Bülow, Jochen",1965,"journalist",0,"left","RP",4,197,0,2017,1,1,"Bülow","Jochen",52,"journalist",,,,"not_legis",FALSE,FALSE,
"Diedenhofen, Martin",1995,"student",0,"spd","RP",13,197,0,2017,1,1,"Diedenhofen","Martin",22,"student",,,,"not_legis",FALSE,FALSE,
"Neuhof, Anna",1952,"krankenschwester",1,"greens","RP",13,197,0,2017,1,1,"Neuhof","Anna",65,"krankenschwester",,,,"not_legis",FALSE,FALSE,
"Rüddel, Erwin",1955,"dipl.-betriebswirt",0,"cdu_csu","RP",7,197,1,2017,1,1,"Rüddel","Erwin",62,,"diplom betriebswirt",,,"is_legis",TRUE,FALSE,"mdb"
"Weeser, Sandra",1969,"vizepräsidentin sgd nord",1,"fdp","RP",2,197,1,2017,1,1,"Weeser","Sandra",48,"vizepräsidentin sgd nord",,,,"not_legis",FALSE,FALSE,
"Heil, Mechthild",1961,"dipl.-ing. architektur",1,"cdu_csu","RP",5,198,1,2017,1,1,"Heil","Mechthild",56,,"diplom ing architektur",,,"is_legis",TRUE,FALSE,"mdb"
"Koch, Kathrin",1960,"inhaberin werbeagentur",1,"afd","RP",7,198,0,2017,1,1,"Koch","Kathrin",57,"inhaberin werbeagentur",,,,"not_legis",FALSE,FALSE,
"Morassi, Marion",1963,"reiseverkehrskauffrau",1,"left","",,198,0,2017,1,0,"Morassi","Marion",54,"reiseverkehrskauffrau",,,,"not_legis",FALSE,FALSE,
"Nahles, Andrea",1970,"literaturwissenschaftlerin (m. a.)",1,"spd","RP",1,198,1,2017,1,1,"Nahles","Andrea",47,,"literaturwissenschaftlerin master of arts",,,"is_legis",TRUE,FALSE,"mdb"
"Schmitt, Martin",1964,"ergotherapeut",0,"greens","RP",14,198,0,2017,1,1,"Schmitt","Martin",53,"ergotherapeut",,,,"not_legis",FALSE,FALSE,
"Steinhausen, Christina",1979,"redakteurin, journalistin",1,"fdp","RP",10,198,0,2017,1,1,"Steinhausen","Christina",38,"redakteurin","journalistin",,,"not_legis",FALSE,FALSE,
"Damson, Thomas",1981,"gymnasiallehrer",0,"afd","RP",11,199,0,2017,1,1,"Damson","Thomas",36,"gymnasiallehrer",,,,"not_legis",FALSE,FALSE,
"Glock, Florian",1984,"politikwissenschaftler (m. a.), doktorand",0,"fdp","RP",5,199,0,2017,1,1,"Glock","Florian",33,"politikwissenschaftler master of arts","doktorand",,,"not_legis",FALSE,FALSE,
"Lenz, Ulrich",1961,"einzelhandelskaufmann",0,"left","",,199,0,2017,1,0,"Lenz","Ulrich",56,"einzelhandelskaufmann",,,,"not_legis",FALSE,FALSE,
"Oster, Josef",1971,,0,"cdu_csu","RP",14,199,1,2017,1,1,"Oster","Josef",46,,,,,"only_legis",TRUE,TRUE,"bürgermeister"
"Pilger, Detlev",1955,"lehrer",0,"spd","RP",8,199,1,2017,1,1,"Pilger","Detlev",62,,"lehrer",,,"is_legis",TRUE,FALSE,"mdb"
"Zwiernik, Patrick",1988,"sachbearbeiter",0,"greens","RP",12,199,0,2017,1,1,"Zwiernik","Patrick",29,"sachbearbeiter",,,,"not_legis",FALSE,FALSE,
"Brodersen, Berthold",1952,"unternehmensberater",0,"fdp","",,2,0,2017,1,0,"Brodersen","Berthold",65,"unternehmensberater",,,,"not_legis",FALSE,FALSE,
"Damerow, Astrid",1958,"geschäftsf. gesellschafterin coaching, beratung",1,"cdu_csu","SH",5,2,1,2017,1,1,"Damerow","Astrid",59,"geschäftsf gesellschafterin coaching","beratung",,,"not_legis",FALSE,FALSE,
"Ilgen, Matthias",1983,"selbständig",0,"spd","",,2,0,2017,1,0,"Ilgen","Matthias",34,,"selbständig",,,"is_legis",TRUE,FALSE,"mdb"
"Izdebski, Jürgen",1954,"berufssoldat a. d.",0,"afd","",,2,0,2017,1,0,"Izdebski","Jürgen",63,"berufssoldat a d",,,,"not_legis",FALSE,FALSE,
"Schilke, Michael",1965,"it-fachangestellter",0,"left","",,2,0,2017,1,0,"Schilke","Michael",52,"it fachangestellter",,,,"not_legis",FALSE,FALSE,
"Wagner, Arfst",1954,"lehrer",0,"greens","",,2,0,2017,1,0,"Wagner","Arfst",63,"lehrer",,,,"not_legis",FALSE,FALSE,
"Annen, Niels",1973,"historiker",0,"spd","HH",4,20,1,2017,1,1,"Annen","Niels",44,"historiker",,,,"not_legis",FALSE,FALSE,
"Gallina, Anna Gesche Lydia",1983,"dipl.-politologin",1,"greens","",,20,0,2017,1,0,"Gallina","Anna Gesche Lydia",34,"diplom politologin",,,,"not_legis",FALSE,FALSE,
"Kruse, Rüdiger",1961,"geschäftsführer",0,"cdu_csu","HH",2,20,1,2017,1,1,"Kruse","Rüdiger",56,"geschäftsführer",,,,"not_legis",FALSE,FALSE,
"Nastic, Zaklin",1980,"angehörigenpflegerin",1,"left","HH",2,20,1,2017,1,1,"Nastic","Zaklin",37,"angehörigenpflegerin",,,,"not_legis",FALSE,FALSE,
"Schröder, Ria",1992,"studentin",1,"fdp","HH",4,20,0,2017,1,1,"Schröder","Ria",25,"studentin",,,,"not_legis",FALSE,FALSE,
"Wolf, Alexander",1967,"rechtsanwalt",0,"afd","HH",2,20,0,2017,1,1,"Wolf","Alexander",50,"rechtsanwalt",,,,"not_legis",FALSE,FALSE,
"Bleser, Peter",1952,"landwirtschaftsmeister",0,"cdu_csu","RP",2,200,1,2017,1,1,"Bleser","Peter",65,,"landwirtschaftsmeister",,,"is_legis",TRUE,FALSE,"mdb"
"Erikson, Alexandra",1969,"heilpraktikerin",1,"left","",,200,0,2017,1,0,"Erikson","Alexandra",48,"heilpraktikerin",,,,"not_legis",FALSE,FALSE,
"Fischer, Martin",1991,"student",0,"afd","RP",9,200,0,2017,1,1,"Fischer","Martin",26,"student",,,,"not_legis",FALSE,FALSE,
